,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,label
22,2022-03-13 15:45:38.880,1.6957899,1.6586207,1.4219865,1.6707839,1.2152255,0.7895364,1.30157,1.1816051,0.9446952,0.54638064,0.9400273,1.0105464,0.5740005,0.22799768,0.35821036,0.59659904,-0.17609136,-0.07023534,-0.20184596,0.027252188,842.1245,841.7216,838.0952,830.84247,776.4469,0.0435791015625,-0.0250244140625,1.00347900390625,3.671112060546875,-4.02252197265625,-2.444915771484375,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
23,2022-03-13 15:45:39.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
24,2022-03-13 15:45:39.889,1.708713,1.6586207,1.4448851,1.677757,1.3191916,0.7895364,1.3572,1.235452,1.1378001,0.54638064,0.93597674,1.1877378,0.7945161,0.22799768,0.39781687,0.742557,-0.16109554,-0.07023534,-0.19811967,-0.05830326,900.54944,854.21246,851.79486,886.4469,899.34064,0.04541015625,-0.0296630859375,1.00262451171875,3.476715087890625,-3.54400634765625,-1.98883056640625,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
25,2022-03-13 15:45:40.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
26,2022-03-13 15:45:40.903,1.8080958,1.6586207,1.4448851,1.7303828,1.0939753,0.7895364,1.3572,1.0180534,1.3756379,0.54638064,0.93597674,1.3770602,0.9819502,0.22799768,0.39781687,0.8831866,-0.01743612,-0.07023534,-0.19811967,-0.040882226,859.85345,880.80585,875.16486,869.5238,780.4762,0.0404052734375,-0.02679443359375,1.0052490234375,3.386993408203125,-4.583282470703125,-2.250518798828125,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
27,2022-03-13 15:45:41.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
28,2022-03-13 15:45:41.910,1.81646,1.6586207,1.4448851,1.7791693,1.1466404,0.7895364,1.3572,1.0494286,1.3756379,0.54638064,0.93597674,1.3653017,0.9824575,0.22799768,0.39781687,0.87491673,0.008289447,-0.07023534,-0.19811967,0.020026056,852.6007,808.2784,816.7399,852.6007,780.07324,0.049560546875,-0.0328369140625,1.00390625,3.207550048828125,-3.887939453125,-2.549591064453125,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
29,2022-03-13 15:45:42.922,1.81646,1.6586207,1.4448851,1.7791693,1.1466404,0.7895364,1.3572,1.0494286,1.3756379,0.54638064,0.93597674,1.3653017,0.9824575,0.22799768,0.39781687,0.87491673,0.008289447,-0.07023534,-0.19811967,0.020026056,768.7912,791.3553,798.20514,783.69965,782.8938,0.044677734375,-0.0281982421875,1.00531005859375,3.24493408203125,-3.491668701171875,-2.8411865234375,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
30,2022-03-13 15:45:43.934,1.8664974,1.6586207,1.4448851,1.7791693,0.92399406,0.7895364,1.3572,1.0494286,1.1500636,0.54638064,0.93597674,1.3653017,0.55210954,0.22799768,0.39781687,0.87491673,-0.17213091,-0.07023534,-0.19811967,0.020026056,786.9231,825.6044,810.696,790.9524,765.9707,0.04595947265625,-0.028564453125,1.0,3.416900634765625,-4.179534912109375,-1.936492919921875,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
31,2022-03-13 15:45:44.940,1.6517663,1.6586207,1.4448851,1.6558193,0.7483176,0.7895364,1.3572,0.9925537,1.0514666,0.54638064,0.93597674,0.94456536,0.6757945,0.22799768,0.39781687,0.6603909,-0.12184347,-0.07023534,-0.19811967,0.027047448,792.5641,832.8571,824.7985,806.26373,749.85345,0.05535888671875,-0.0260009765625,1.0028076171875,4.000091552734375,-3.87298583984375,-2.564544677734375,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
32,2022-03-13 15:45:45.947,1.5208361,1.6586207,1.4448851,1.6558193,0.6358947,0.7895364,1.3572,0.9925537,0.9937938,0.54638064,0.93597674,0.94456536,0.7190033,0.22799768,0.39781687,0.6603909,-0.08422017,-0.07023534,-0.19811967,0.027047448,871.53845,828.022,832.8571,863.47986,791.3553,0.059326171875,-0.02606201171875,1.0023193359375,3.289794921875,-3.132781982421875,-2.332763671875,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
33,2022-03-13 15:45:46.965,1.5208361,1.6586207,1.4448851,1.6558193,0.6358947,0.7895364,1.3572,0.9925537,0.9937938,0.54638064,0.93597674,0.94456536,0.7190033,0.22799768,0.39781687,0.6603909,-0.08422017,-0.07023534,-0.19811967,0.027047448,898.93774,877.1795,887.6557,897.326,813.91943,0.04669189453125,-0.015869140625,1.009033203125,3.84307861328125,-3.416900634765625,-5.06927490234375,1.0,2.0,1.0,1.0,2.0,80.0,,Positive
34,2022-03-13 15:45:47.980,1.5208361,1.6586207,1.4448851,1.6558193,0.6358947,0.7895364,1.3572,0.9925537,0.9937938,0.54638064,0.93597674,0.94456536,0.7190033,0.22799768,0.39781687,0.6603909,-0.08422017,-0.07023534,-0.19811967,0.027047448,838.0952,807.47253,807.8755,842.9304,861.4652,0.062744140625,-0.02191162109375,1.0037841796875,3.820648193359375,-4.11224365234375,-2.818756103515625,1.0,2.0,1.0,1.0,2.0,80.0,,Positive
35,2022-03-13 15:45:48.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
36,2022-03-13 15:45:48.983,1.5208361,1.6586207,1.4448851,1.6558193,0.6358947,0.7895364,1.3572,0.9925537,0.9937938,0.54638064,0.93597674,0.94456536,0.7190033,0.22799768,0.39781687,0.6603909,-0.08422017,-0.07023534,-0.19811967,0.027047448,850.58606,812.71063,805.8608,837.6923,816.7399,0.0594482421875,-0.0233154296875,1.0054931640625,2.968292236328125,-3.93280029296875,-2.4822998046875,1.0,2.0,1.0,1.0,2.0,80.0,,Positive
37,2022-03-13 15:45:49.992,1.3312678,1.6586207,1.4448851,1.2349477,1.0015129,0.7895364,1.3572,0.8798497,0.68458116,0.54638064,0.93597674,0.73157614,0.49784032,0.22799768,0.39781687,0.6824761,-0.16539755,-0.07023534,-0.19811967,-0.092388324,768.3883,784.10254,791.75824,781.28204,699.89014,0.049072265625,-0.0264892578125,1.00445556640625,3.671112060546875,-1.816864013671875,-1.734619140625,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
